Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/17,10:00,23.9,0.0,97,246,0.7
2024/02/17,11:00,24.6,0.0,93,286,1.1
2024/02/17,12:00,25.9,0.0,89,296,1.1
2024/02/17,13:00,27.2,0.0,86,294,1.0
2024/02/17,14:00,27.9,0.0,84,298,0.9
2024/02/17,15:00,28.6,0.0,83,291,0.7
2024/02/17,16:00,29.2,0.0,81,290,1.0
2024/02/17,17:00,29.4,0.0,79,290,1.4
2024/02/17,18:00,28.7,0.0,79,294,1.3
2024/02/17,19:00,27.0,0.0,84,272,0.4
2024/02/17,20:00,25.9,0.0,89,S/D,0.0
2024/02/17,21:00,25.3,0.0,91,S/D,0.0
2024/02/17,22:00,24.9,0.0,93,S/D,0.0
2024/02/17,23:00,24.8,0.0,94,S/D,0.0
2024/02/18,00:00,24.7,0.0,94,S/D,0.0
2024/02/18,01:00,24.6,0.0,95,76,1.1
2024/02/18,02:00,24.6,0.1,95,142,1.0
2024/02/18,03:00,24.1,6.6,95,157,2.2
2024/02/18,04:00,23.1,1.4,95,194,1.6
2024/02/18,05:00,23.1,0.0,96,230,0.5
2024/02/18,06:00,23.3,0.0,96,149,0.4
2024/02/18,07:00,23.4,0.0,96,27,0.3
2024/02/18,08:00,23.9,0.0,96,7,0.2
2024/02/18,09:00,24.7,0.0,95,29,0.4
2024/02/18,10:00,25.6,0.0,93,338,0.6
2024/02/18,11:00,26.9,0.0,87,308,0.7
2024/02/18,12:00,28.3,0.0,85,309,0.6
2024/02/18,13:00,28.4,0.0,82,275,0.6
2024/02/18,14:00,29.0,0.0,81,290,0.8
2024/02/18,15:00,28.5,0.0,82,306,2.9
2024/02/18,16:00,27.8,0.0,83,298,3.0
2024/02/18,17:00,27.3,0.0,84,283,1.9
2024/02/18,18:00,26.9,0.0,85,281,0.9
2024/02/18,19:00,26.3,0.0,87,269,0.1
2024/02/18,20:00,26.0,0.0,90,216,0.1
2024/02/18,21:00,S/D,S/D,S/D,S/D,S/D
2024/02/18,22:00,25.2,0.0,93,186,0.0
2024/02/18,23:00,25.1,0.0,94,217,0.2
2024/02/19,00:00,24.9,0.0,95,260,0.0
2024/02/19,01:00,24.7,0.0,95,238,0.0
2024/02/19,02:00,24.3,0.0,96,112,0.1
2024/02/19,03:00,24.0,0.0,96,207,0.0
2024/02/19,04:00,23.8,0.0,96,138,0.1
2024/02/19,05:00,23.6,0.0,97,S/D,0.0
2024/02/19,06:00,23.9,0.0,97,279,0.2
2024/02/19,07:00,23.9,0.0,98,276,0.1
2024/02/19,08:00,24.3,0.0,98,S/D,0.0
2024/02/19,09:00,25.5,0.0,95,341,0.4
2024/02/19,10:00,27.0,0.0,90,324,1.0
2024/02/19,11:00,28.8,0.0,82,298,1.1
2024/02/19,12:00,30.5,0.0,78,296,0.8
2024/02/19,13:00,31.7,0.0,74,334,0.6
2024/02/19,14:00,32.7,0.0,67,38,2.0
2024/02/19,15:00,32.8,0.0,63,36,2.2
2024/02/19,16:00,33.1,0.0,59,43,1.9
2024/02/19,17:00,32.3,0.0,61,40,1.5
2024/02/19,18:00,31.4,0.0,66,63,0.8
2024/02/19,19:00,29.4,0.0,78,S/D,0.0
2024/02/19,20:00,27.6,0.0,85,S/D,0.0
2024/02/19,21:00,27.0,0.0,89,S/D,0.0
2024/02/19,22:00,26.5,0.0,91,S/D,0.0
2024/02/19,23:00,26.1,0.0,92,S/D,0.0
